scale_mu,g1,g2,g3,yt,lambda
3626829.694286216,0.4909944034199315,0.6052295508107316,0.7822180126232942,0.6412270284636895,0.02685904385323058
3812781.229081393,0.4911497418601651,0.6050115836861354,0.7811453095892735,0.6403628899601433,0.0266179219069657
4008266.702938323,0.4913052245734602,0.6047938424866968,0.7800770497788219,0.6395019359304862,0.02637816815200601
4213774.931365485,0.4914608518030915,0.6045763268702168,0.7790132024311281,0.6386441447246184,0.02613977368606869
4429819.791978402,0.4916166237927371,0.6043590364948146,0.7779537370838486,0.6377894949039578,0.02590272968920295
4656941.509461349,0.491772540786481,0.6041419710189323,0.776898623569383,0.6369379652387567,0.025667027422741
4895708.006410452,0.491928603028816,0.60392513010134,0.7758478320112073,0.6360895347054607,0.025432658228266
5146716.323435999,0.4920848107646461,0.6037085134011402,0.7748013328202629,0.6352441824841083,0.02519961352659646
5410594.112074945,0.4922411642392894,0.6034921205777728,0.7737590966913995,0.6344018879557706,0.02496788481678702
5688001.204246692,0.4923976636984806,0.6032759512910194,0.7727210945998733,0.6335626307000305,0.02473746367514506
5979631.26217657,0.4925543093883737,0.603060005201008,0.7716872977978957,0.6327263904925012,0.02450834175426302
6286213.512912715,0.4927111015555446,0.602844281968217,0.7706576778112365,0.6318931473023817,0.02428051078206599
6608514.571773532,0.4928680404469936,0.60262878125348,0.7696322064358757,0.6310628812900504,0.02405396256087442
6947340.359285297,0.4930251263101481,0.6024135027179893,0.768610855734707,0.6302355728046952,0.02382868896648157
7303538.11640326,0.4931823593928654,0.6021984460233009,0.7675935980342893,0.6294112023819795,0.02360468194724543
7677998.523055342,0.4933397399434349,0.6019836108313376,0.7665804059216472,0.6285897507417435,0.02338193352319494
8071657.925305889,0.4934972682105808,0.6017689968043934,0.7655712522411188,0.6277711987857406,0.02316043578515007
8485500.676708551,0.4936549444434649,0.6015546036051376,0.7645661100912496,0.6269555275954075,0.02294018089385565
8920561.599702884,0.4938127688916887,0.6013404308966178,0.7635649528217333,0.626142718429668,0.02272116107912871
9377928.573209515,0.4939707418052964,0.6011264783422643,0.7625677540303961,0.6253327527227692,0.02250336863901887
9858745.252894016,0.4941288634347773,0.6009127456058934,0.7615744875602266,0.6245256120821515,0.02228679593898183
10364213.93090182,0.494287134031068,0.6006992323517106,0.7605851274964482,0.6237212782863484,0.02207143541106551
10895598.54221483,0.4944455538455553,0.6004859382443151,0.7595996481636349,0.6229197332829185,0.02185727955310866
11454227.8251472,0.4946041231300788,0.6002728629487017,0.7586180241228682,0.6221209591864086,0.02164432092795178
12041498.64388327,0.4947628421369328,0.6000600061302654,0.7576402301689361,0.6213249382763459,0.02143255216266006
12658879.48136558,0.4949217111188695,0.5998473674548038,0.7566662413275724,0.6205316529952603,0.02122196594775809
13307914.11126716,0.495080730329101,0.5996349465885207,0.7556960328527356,0.6197410859467356,0.02101255503647625
13990225.45822979,0.4952399000213022,0.5994227431980289,0.7547295802239268,0.6189532198934898,0.02080431224400843
14707519.65602101,0.4953992204496127,0.5992107569503535,0.7537668591435468,0.6181680377554827,0.02059723044678097
15461590.31375714,0.4955586918686398,0.5989989875129346,0.7528078455342906,0.6173855226080511,0.02039130258173258
16254323.00086039,0.4957183145334608,0.5987874345536301,0.7518525155365789,0.6166056576800722,0.02018652164560506
17087699.96196454,0.4958780886996253,0.5985760977407191,0.7509008455060268,0.6158284263521521,0.01998288069424463
